"COD_ORGANICO";"ORGANICO";"COD_FUNCIONAL";"FUNCIONAL";"COD_ECONOMICO";"ECONOMICO";"COD_CAPITULO";"CAPITULO";"COD_ARTICULO";"ARTICULO";"COD_CONCEPTO";"CONCEPTO";"COD_PARTIDA";"PARTIDA";"CREDITO_PRESUPUESTARIO"
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"17101";"Jardín Botánico Atlántico";"74010";"Jardín Botánico Atlántico de Gijón.S.A";"7";"TRANSFERENCIAS DE CAPITAL.";"74";"A entes públicos y sociedades mercantiles de la En";"740";"A entes públicos y sociedades mercantiles de la En";"D50/17101/74010";"Jardín Botánico Atlántico de Gijón.S.A Jardín Botánico Atlántico";50000
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"42200";"Desarrollo Económico";"22000";"Ordinario no inventariable.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"220";"Material de oficina.";"D50/42200/22000";"Ordinario no inventariable.  Desarrollo Económico";1000
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"42200";"Desarrollo Económico";"22602";"Publicidad y propaganda.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"D50/42200/22602";"Publicidad y propaganda.  Desarrollo Económico";1600
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"42200";"Desarrollo Económico";"22606";"Reuniones, conferencias y cursos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"D50/42200/22606";"Reuniones, conferencias y cursos. Desarrollo Económico";2500
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"42200";"Desarrollo Económico";"22641";"Gastos especiales Consejo Social.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"D50/42200/22641";"Gastos especiales Consejo Social. Desarrollo Económico";1000
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"42200";"Desarrollo Económico";"22699";"Otros gastos diversos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"D50/42200/22699";"Otros gastos diversos.  Desarrollo Económico";500
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"42200";"Desarrollo Económico";"22706";"Estudios y trabajos técnicos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"D50/42200/22706";"Estudios y trabajos técnicos.  Desarrollo Económico";80700
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"42200";"Desarrollo Económico";"24000";"Edición de publicaciones y distribución";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"24";"Gastos de publicaciones.";"240";"Gastos de edición y distribución.";"D50/42200/24000";"Edición de publicaciones y distribución. Desarrollo Económico";100
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"42200";"Desarrollo Económico";"44904";"Centro Municipal de Empresas";"4";"TRANSFERENCIAS CORRIENTES.";"44";"A entes públicos y sociedades mercantiles de la En";"449";"Otras subvenciones a entes públicos y sociedades m";"D50/42200/44904";"Centro Municipal de Empresas.  Desarrollo Económico";800000
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"42200";"Desarrollo Económico";"44911";"CME. Promoción y desarrollo empresarial.";"4";"TRANSFERENCIAS CORRIENTES.";"44";"A entes públicos y sociedades mercantiles de la En";"449";"Otras subvenciones a entes públicos y sociedades m";"D50/42200/44911";"CME. Promoción y desarrollo empresarial. Desarrollo Económico";1982000
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"42200";"Desarrollo Económico";"48011";"Órganos e instituciones con participación mpal";"4";"TRANSFERENCIAS CORRIENTES.";"48";"A Familias e Instituciones sin fines de lucro.";"480";"Transfs. a familias e institucs. sin fines de lucr";"D50/42200/48011";"Órganos e instituciones con participación municipal. Desarrollo Económico";19000
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"42200";"Desarrollo Económico";"48020";"Otras transferencias";"4";"TRANSFERENCIAS CORRIENTES.";"48";"A Familias e Instituciones sin fines de lucro.";"480";"Transfs. a familias e institucs. sin fines de lucr";"D50/42200/48020";"Otras transferencias.  Desarrollo Económico";691200
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"42200";"Desarrollo Económico";"60901";"Proyectos de urbanización.";"6";"INVERSIONES REALES.";"60";"Inversión nueva en infraestructuras y bienes desti";"609";"Otras inversiones nuevas en infraestructuras y bie";"D50/42200/60901";"Proyectos de urbanización. Desarrollo Económico";250000
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"42200";"Desarrollo Económico";"61910";"Otras inversiones.";"6";"INVERSIONES REALES.";"61";"Inversiones de reposición de infraestructuras y bi";"619";"Otras inversiones de reposición en infraestructura";"D50/42200/61910";"Otras inversiones. Desarrollo Económico";150000
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"42200";"Desarrollo Económico";"62200";"Edificios y otras construcciones.";"6";"INVERSIONES REALES.";"62";"Inversión nueva asociada al funcionamiento operati";"622";"Edificios y otras construcciones.";"D50/42200/62200";"Edificios y otras construcciones. Desarrollo Económico";1150000
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"42200";"Desarrollo Económico";"74004";"Centro Municipal de Empresas.";"7";"TRANSFERENCIAS DE CAPITAL.";"74";"A entes públicos y sociedades mercantiles de la En";"740";"A entes públicos y sociedades mercantiles de la En";"D50/42200/74004";"Centro Municipal de Empresas.  Desarrollo Económico";10000
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"42200";"Desarrollo Económico";"77909";"Otras transferencias.";"7";"TRANSFERENCIAS DE CAPITAL.";"77";"A empresas privadas.";"779";"A empresas privadas";"D50/42200/77909";"Otras transferencias.  Desarrollo Económico";30000
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"42200";"Desarrollo Económico";"85094";"De otras sociedades";"8";"ACTIVOS FINANCIEROS.";"85";"Adquisición de acciones y participaciones del sect";"850";"Adquisición de acciones y participaciones del sect";"D50/42200/85094";"De otras sociedades.  Desarrollo Económico";300000
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"43200";"Turismo";"20900";"Cánones.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"209";"Cánones.";"D50/43200/20900";"Cánones. Turismo";3100
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"43200";"Turismo";"44906";"Sociedad Mixta de Turismo";"4";"TRANSFERENCIAS CORRIENTES.";"44";"A entes públicos y sociedades mercantiles de la En";"449";"Otras subvenciones a entes públicos y sociedades m";"D50/43200/44906";"Sociedad Mixta de Turismo. Turismo";2153900
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"43200";"Turismo";"44916";"Sociedad Mixta de Turismo. Feria de Muestras";"4";"TRANSFERENCIAS CORRIENTES.";"44";"A entes públicos y sociedades mercantiles de la En";"449";"Otras subvenciones a entes públicos y sociedades m";"D50/43200/44916";"Sociedad Mixta de Turismo. Feria de Muestras Turismo";120400
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"43200";"Turismo";"44918";"Sociedad Mixta de turismo, Subvenciones a congresos, convenios y otros";"4";"TRANSFERENCIAS CORRIENTES.";"44";"A entes públicos y sociedades mercantiles de la En";"449";"Otras subvenciones a entes públicos y sociedades m";"D50/43200/44918";"Sociedad Mixta de turismo, Subvenciones a congresos, convenios y otros. Turismo";363100
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"43200";"Turismo";"46702";"Al Consorcio de la Feria de Muestras de Asturias.";"4";"TRANSFERENCIAS CORRIENTES.";"46";"A Entidades Locales.";"467";"A Consorcios.";"D50/43200/46702";"Al Consorcio de la Feria de Muestras de Asturias. Turismo";82600
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"43200";"Turismo";"48020";"Otras transferencias";"4";"TRANSFERENCIAS CORRIENTES.";"48";"A Familias e Instituciones sin fines de lucro.";"480";"Transfs. a familias e institucs. sin fines de lucr";"D50/43200/48020";"Otras transferencias. Turismo";162500
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"43200";"Turismo";"74006";"Sociedad Mixta de Turismo.";"7";"TRANSFERENCIAS DE CAPITAL.";"74";"A entes públicos y sociedades mercantiles de la En";"740";"A entes públicos y sociedades mercantiles de la En";"D50/43200/74006";"Sociedad Mixta de Turismo. Turismo";28700
"D50";"DIRECCIÓN GENERAL DE DESARROLLO ECONÓMICO";"43200";"Turismo";"87100";"Participación consorcios ferias y exposic. Asturia";"8";"ACTIVOS FINANCIEROS.";"87";"Aportaciones patrimoniales.";"871";"Aportaciones a consorcios.";"D50/43200/87100";"Participación consorcios ferias y exposic. Asturia Turismo";111400
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"10100";"Retribuciones básicas.";"1";"GASTOS DE PERSONAL.";"10";"Órganos de gobierno y personal directivo.";"101";"Retrib. básicas y otras remunerac. personal direct";"D51/24100/10100";"Retribuciones básicas. Servicios Generales de Empleo";30000
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"10101";"Otras remuneraciones.";"1";"GASTOS DE PERSONAL.";"10";"Órganos de gobierno y personal directivo.";"101";"Retrib. básicas y otras remunerac. personal direct";"D51/24100/10101";"Otras remuneraciones. Servicios Generales de Empleo";81000
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"12000";"Retribuciones básicas funcionarios";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"120";"Retribuciones básicas.";"D51/24100/12000";"Retribuciones básicas funcionarios. Servicios Generales de Empleo";77000
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"12100";"Complemento de destino.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"D51/24100/12100";"Complemento de destino. Servicios Generales de Empleo";43000
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"12101";"Complemento específico.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"D51/24100/12101";"Complemento específico. Servicios Generales de Empleo";98000
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"12103";"Otros complementos.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"D51/24100/12103";"Otros complementos. Servicios Generales de Empleo";1000
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"13000";"Retribuciones básicas.";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"130";"Laboral Fijo.";"D51/24100/13000";"Retribuciones básicas. Servicios Generales de Empleo";102000
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"13002";"Otras remuneraciones.";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"130";"Laboral Fijo.";"D51/24100/13002";"Otras remuneraciones. Servicios Generales de Empleo";144000
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"13100";"Retribuciones básicas y otras remuneraciones";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"131";"Laboral temporal.";"D51/24100/13100";"Retribuciones básicas y otras remuneraciones. Servicios Generales de Empleo";292000
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"16000";"Seguridad Social.";"1";"GASTOS DE PERSONAL.";"16";"Cuotas, prestaciones y gastos sociales a cargo del";"160";"Cuotas sociales.";"D51/24100/16000";"Seguridad Social. Servicios Generales de Empleo";268000
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"20600";"Equipos para procesos de información";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"206";"Equipos para procesos de información";"D51/24100/20600";"Equipos para procesos de información. Servicios Generales de Empleo";100
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"21200";"Edificios y otras construcciones.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"212";"Edificios y otras construcciones.";"D51/24100/21200";"Edificios y otras construcciones. Servicios Generales de Empleo";1000
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"22000";"Ordinario no inventariable.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"220";"Material de oficina.";"D51/24100/22000";"Ordinario no inventariable. Servicios Generales de Empleo";2300
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"22001";"Prensa, revistas, libros y otras publicaciones.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"220";"Material de oficina.";"D51/24100/22001";"Prensa, revistas, libros y otras publicaciones. Servicios Generales de Empleo";400
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"22110";"Productos de limpieza y aseo.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"D51/24100/22110";"Productos de limpieza y aseo. Servicios Generales de Empleo";1000
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"22201";"Postales.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"222";"Comunicaciones.";"D51/24100/22201";"Postales. Servicios Generales de Empleo";500
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"22300";"Transportes";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"223";"Transportes.";"D51/24100/22300";"Transportes. Servicios Generales de Empleo";600
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"22400";"Primas de seguros.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"224";"Primas de seguros.";"D51/24100/22400";"Primas de seguros. Servicios Generales de Empleo";100
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"22602";"Publicidad y propaganda.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"D51/24100/22602";"Publicidad y propaganda. Servicios Generales de Empleo";6000
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"22606";"Reuniones, conferencias y cursos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"D51/24100/22606";"Reuniones, conferencias y cursos. Servicios Generales de Empleo";10000
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"22699";"Otros gastos diversos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"D51/24100/22699";"Otros gastos diversos. Servicios Generales de Empleo";3100
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"22700";"Limpieza y aseo.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"D51/24100/22700";"Limpieza y aseo. Servicios Generales de Empleo";1000
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"22706";"Estudios y trabajos técnicos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"D51/24100/22706";"Estudios y trabajos técnicos. Servicios Generales de Empleo";508700
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"24000";"Edición de publicaciones y distribución";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"24";"Gastos de publicaciones.";"240";"Gastos de edición y distribución.";"D51/24100/24000";"Edición de publicaciones y distribución. Servicios Generales de Empleo";100
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"48020";"Otras transferencias";"4";"TRANSFERENCIAS CORRIENTES.";"48";"A Familias e Instituciones sin fines de lucro.";"480";"Transfs. a familias e institucs. sin fines de lucr";"D51/24100/48020";"Otras transferencias. Servicios Generales de Empleo";237000
"D51";"AREA DE EMPLEO";"24100";"Servicios Generales de Empleo";"64100";"Aplicaciones informáticas.";"6";"INVERSIONES REALES.";"64";"Gastos en inversiones de carácter inmaterial.";"641";"Gastos en aplicaciones informáticas.";"D51/24100/64100";"Aplicaciones informáticas. Servicios Generales de Empleo";100
"D51";"AREA DE EMPLEO";"24101";"Orientación Laboral";"13000";"Retribuciones básicas.";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"130";"Laboral Fijo.";"D51/24101/13000";"Retribuciones básicas. Orientación Laboral";140000
"D51";"AREA DE EMPLEO";"24101";"Orientación Laboral";"13002";"Otras remuneraciones.";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"130";"Laboral Fijo.";"D51/24101/13002";"Otras remuneraciones. Orientación Laboral";155000
"D51";"AREA DE EMPLEO";"24101";"Orientación Laboral";"13100";"Retribuciones básicas y otras remuneraciones";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"131";"Laboral temporal.";"D51/24101/13100";"Retribuciones básicas y otras remuneraciones.  Orientación Laboral";275000
"D51";"AREA DE EMPLEO";"24101";"Orientación Laboral";"16000";"Seguridad Social.";"1";"GASTOS DE PERSONAL.";"16";"Cuotas, prestaciones y gastos sociales a cargo del";"160";"Cuotas sociales.";"D51/24101/16000";"Seguridad Social.  Orientación Laboral";212000
"D51";"AREA DE EMPLEO";"24101";"Orientación Laboral";"21300";"Maquinaria, instalaciones técnicas y utillaje.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"213";"Maquinaria, instalaciones técnicas y utillaje.";"D51/24101/21300";"Maquinaria, instalaciones técnicas y utillaje. Inserción y Orientación Laboral";500
"D51";"AREA DE EMPLEO";"24101";"Orientación Laboral";"22000";"Ordinario no inventariable.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"220";"Material de oficina.";"D51/24101/22000";"Ordinario no inventariable. Orientación Laboral";2000
